"REF_DATE","GEO","DGUID","Type of instrument","Geographic region","Valuation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-12","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","166358","","","","0"
"2021-12","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","169137","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","167569","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","167624","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","121357","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","121390","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","21306","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","21316","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","2197","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","2197","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","700","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","700","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","646","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","646","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","21364","","","","0"
"2021-12","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","21375","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","1656559","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","1683056","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","760175","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","787180","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","274838","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","276393","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","251115","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","248348","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","97948","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","98513","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","104997","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","105550","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","167487","","","","0"
"2022-01","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","167073","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","164600","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","164594","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","113321","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","113315","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","21606","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","21606","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","2430","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","2429","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","206","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","206","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","1025","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","1025","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","26012","","","","0"
"2022-01","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","26013","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","1673293","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","1685042","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","759388","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","777181","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","279963","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","279797","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","259543","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","255010","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","96848","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","96769","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","106996","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","106843","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","170554","","","","0"
"2022-02","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","169442","","","","0"
"2022-02","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","155918","","","","0"
"2022-02","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","155930","","","","0"
"2022-02","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","112126","","","","0"
"2022-02","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","112133","","","","0"
